id,categoria,nombre,descripcion,direccion,latitud,longitud,titularidad,accesibilidad_pmr
ITS-SEM-19027,semaforo,SEMAFOROACUSTICO_04.30,Intersección con Cl. Walt Whitman,Avenida de la Aurora,36.71631303762226,-4.432938000018499,municipal,si
ITS-SEM-19060,semaforo,SEMAFOROACUSTICO_06.10,Intersección con Camino de Suárez,Camino de Suárez,36.727327894728134,-4.4373285770602715,municipal,si
ITS-SEM-19030,semaforo,SEMAFOROACUSTICO_04.33,Intersección con Cl. Conde Duque de Olivares.,Calle Conde Duque de Olivares,36.714307813909905,-4.427683353442412,municipal,si
ITS-SEM-19163,semaforo,SEMAFOROACUSTICO_08.18,Intersección con c/ Emilio Prados,Calle Emilio Prados,36.69711775604007,-4.441735446471772,municipal,si
ITS-SEM-19204,semaforo,SEMAFOROACUSTICO_09.18,C/ La Argentinita - Cmno. Castillejos,Calle Albacete,36.72631303763498,-4.446651000018905,municipal,si
ITS-SEM-19325,semaforo,SEMAFOROACUSTICO_14.15,Cruce con Cl. Nuestra Señora de las Candelas,Calle Nuestra Señora de las Candelas,36.68841351758663,-4.451882400018947,municipal,si
ITS-SEM-19025,semaforo,SEMAFOROACUSTICO_04.28,Intersección con Pasillo del Matadero,Avenida de la Aurora,36.715769888064514,-4.426406621951298,municipal,si
ITS-SEM-19021,semaforo,SEMAFOROACUSTICO_04.24,Intersección con Cl. Gabriel Celaya,Avenida de la Aurora,36.71613110209863,-4.431191682833996,municipal,si
ITS-SEM-19116,semaforo,SEMAFOROACUSTICO_06.27,Intersección con Cl. Berrocal.,Calle Martínez de la Rosa,36.726278802207226,-4.436781406421218,municipal,si
ITS-SEM-19157,semaforo,SEMAFOROACUSTICO_08.12,Calle Realenga de San Luís con calle Frigiliana.,Calle Frigiliana,36.69707044259449,-4.44680213930106,municipal,si
ITS-SEM-19051,semaforo,SEMAFOROACUSTICO_05.25,A LA ALTURA DEL Nº 65,Avenida del Obispo Ángel Herrera Oria,36.71892103762557,-4.4477050000189156,municipal,si
ITS-SEM-19069,semaforo,SEMAFOROACUSTICO_06.20,Intersección con Cl. Compositor Lembergh Ruiz,Calle Compositor Lehmberg Ruiz,36.71816934945956,-4.430547952670408,municipal,si
ITS-SEM-19284,semaforo,SEMAFOROACUSTICO_12.25,Intersección c/ Vandelvira,Camino de Suárez,36.7287540376381,-4.442330000018787,municipal,si
ITS-SEM-19296,semaforo,SEMAFOROACUSTICO_13.02,,Plaza de la Victoria,36.727042512884665,-4.413708373922238,municipal,si
ITS-SEM-19285,semaforo,SEMAFOROACUSTICO_12.26,Intersección con Cl. Barón de Les,Calle Martínez de la Rosa,36.72734025587634,-4.441192299146329,municipal,si
ITS-SEM-19287,semaforo,SEMAFOROACUSTICO_12.28,Intersección con Cl. Arturo Reyes,Calle Arturo Reyes,36.73017735546162,-4.439247027058238,municipal,si
ITS-SEM-19286,semaforo,SEMAFOROACUSTICO_12.27,Intersección con c/ Baron de Les,Camino de Suárez,36.7281362021409,-4.440783262271551,municipal,si
ITS-SEM-19181,semaforo,SEMAFOROACUSTICO_08.40,Esq. con Cl. Guillermo Carrera Rubio,Calle Frigiliana,36.695971037596316,-4.444372000018751,municipal,si
ITS-SEM-19037,semaforo,SEMAFOROACUSTICO_05.03,Intersección con Avda. Aurora,Calle Cristo de la Expiración,36.7161612031915,-4.427463412303201,municipal,si
ITS-SEM-19024,semaforo,SEMAFOROACUSTICO_04.27,Intersección con Cl. Cristo de la Expiración,Calle Cristo de la Expiración,36.71590749361104,-4.4274151325409274,municipal,si
ITS-SEM-19136,semaforo,SEMAFOROACUSTICO_07.22,Intersección c/ Orfila,Calle López Pinto,36.70650103760976,-4.430604000018408,municipal,si
ITS-SEM-19056,semaforo,SEMAFOROACUSTICO_06.06,Intersección con c/ Martínez Maldonado,Calle Martínez Maldonado,36.721467411538384,-4.435756802577488,municipal,si
ITS-SEM-19023,semaforo,SEMAFOROACUSTICO_04.26,,Calle Manuel José García Caparrós,36.71779954488259,-4.42553758623046,municipal,si
ITS-SEM-19236,semaforo,SEMAFOROACUSTICO_10.35,,Avenida del Doctor Marañón,36.731372653368986,-4.428458835276018,municipal,si
ITS-SEM-19107,semaforo,SEMAFOROACUSTICO_02.06,Cruce con Cl. Almirante Enriquez,Calle Bolivia,36.71992026762702,-4.366392250016826,municipal,si
ITS-SEM-19377,semaforo,SEMAFOROACUSTICO_17.08,Av. José Ortega y Gasset - C/ Epicuro,Camino Santa Inés,36.72093303762781,-4.535223000021693,municipal,si
ITS-SEM-18998,semaforo,SEMAFOROACUSTICO_04.01,Intersección con Plaza General Torrijos,Paseo de los Curas,36.72022474245285,-4.413349628466471,municipal,si
ITS-SEM-19059,semaforo,SEMAFOROACUSTICO_06.09,Intersección con c/ Martínez de la Rosa,Calle Martínez de la Rosa,36.726566874121886,-4.4387072324939645,municipal,si
ITS-SEM-19050,semaforo,SEMAFOROACUSTICO_05.24,,Avenida de la Aurora,36.71579678065523,-4.437813448067474,municipal,si
ITS-SEM-19390,semaforo,SEMAFOROACUSTICO_19.03,Cruce con Cl. Castelao,Carretera Azucarera-intelhorce,36.691923027591024,-4.486691210020002,municipal,si
ITS-SEM-19282,semaforo,SEMAFOROACUSTICO_12.23,Cruce con Cl. Albacete,Calle Martínez de la Rosa,36.72825057763738,-4.444143930018835,municipal,si
ITS-SEM-19063,semaforo,SEMAFOROACUSTICO_06.13,Intersección con c/ Velarde,Camino de Suárez,36.726897940510256,-4.434946775454979,municipal,si
ITS-SEM-19033,semaforo,SEMAFOROACUSTICO_04.36,Intersección con Cl. Constancia,Calle Constancia,36.713378952346616,-4.4264012575332625,municipal,si
ITS-SEM-19129,semaforo,SEMAFOROACUSTICO_07.14,Intersección con cl. Amadeo Vives,Calle Amadeo Vives,36.705887445376035,-4.436116218585438,municipal,si
ITS-SEM-19052,semaforo,SEMAFOROACUSTICO_05.26,Intersección con Cl. Virgen del Rosario,Avenida del Obispo Ángel Herrera Oria,36.71870603762531,-4.4448280000188305,municipal,si
ITS-SEM-19376,semaforo,SEMAFOROACUSTICO_17.07,Cruce con Cl. Ruiz y Maiquez,Calle Ruiz y Máiquez,36.72254332762984,-4.537086860021769,municipal,si
ITS-SEM-19145,semaforo,SEMAFOROACUSTICO_07.37,Calle Explanada de la Estación con calle Mendívil.,Avenida de las Américas,36.71298332271509,-4.431502819079727,municipal,si
ITS-SEM-19257,semaforo,SEMAFOROACUSTICO_11.23,Intersección con c/ Mahler,Camino de San Rafael,36.70389080540658,-4.4553489983272705,municipal,si
ITS-SEM-19378,semaforo,SEMAFOROACUSTICO_17.09,Travesía de Maqueda - C/ Tacón,Calle Travesía de Maqueda,36.732783037642776,-4.568710000022966,municipal,si
ITS-SEM-19264,semaforo,SEMAFOROACUSTICO_11.33,Camino San Rafael - Ciudad de Andújar,Camino de San Rafael,36.70876803761266,-4.446526000018854,municipal,si
ITS-SEM-19332,semaforo,SEMAFOROACUSTICO_15.04,Intersección con Cl. Juan de Ortega,Avenida de Lope de Vega,36.73244303764271,-4.472774000019682,municipal,si
ITS-SEM-19379,semaforo,SEMAFOROACUSTICO_17.10,Travesía de Maqueda,Calle Travesía de Maqueda,36.73294403764298,-4.566599000022892,municipal,si
ITS-SEM-19015,semaforo,SEMAFOROACUSTICO_04.18,Intersección con c/ Armengual de la Mota,Plaza Poeta Manuel Alcántara,36.71684492483836,-4.429550170916839,municipal,si
ITS-SEM-19280,semaforo,SEMAFOROACUSTICO_12.19,Intersección c/ Arlanza,Avenida de la Palmilla,36.73583603764716,-4.427230000018392,municipal,si
ITS-SEM-19389,semaforo,SEMAFOROACUSTICO_18.09,Intersección con Cl. Maestro Vert,Calle Torremolinos,36.66632703755832,-4.50366900002046,municipal,si
ITS-SEM-19260,semaforo,SEMAFOROACUSTICO_11.26,Intersección c/ Amarguillo,Camino de San Rafael,36.710236037614536,-4.443677000018772,municipal,si
ITS-SEM-18983,semaforo,SEMAFOROACUSTICO_03.10,Intersección Pso. Salvador Rueda,Paseo de Sancha,36.7224630376302,-4.399708000017637,municipal,si
ITS-SEM-18984,semaforo,SEMAFOROACUSTICO_03.11,Intersección con Paseo del Limonar,Paseo de Sancha,36.72275413334057,-4.39865782858702,municipal,si
ITS-SEM-19330,semaforo,SEMAFOROACUSTICO_15.02,Cruce con Av. Julio Cortazar,Avenida de Lope de Vega,36.73052510764023,-4.468207400019539,municipal,si
ITS-SEM-18979,semaforo,SEMAFOROACUSTICO_03.06,Intersección con c/ Gutemberg,Paseo de Sancha,36.72137496453058,-4.405609443801552,municipal,si
ITS-SEM-19150,semaforo,SEMAFOROACUSTICO_08.04,Intersección con c/ Gaucin,Calle Gaucín,36.697954338971726,-4.448336362857618,municipal,si
ITS-SEM-19184,semaforo,SEMAFOROACUSTICO_08.43,Intersección con Cayetano de Cabra.,Calle Gaucín,36.698717793599194,-4.450047612209168,municipal,si
ITS-SEM-19197,semaforo,SEMAFOROACUSTICO_09.11,Cruce con Castañón de Mena,Avenida de Lope de Vega,36.726285247634884,-4.46115037001932,municipal,si
ITS-SEM-19164,semaforo,SEMAFOROACUSTICO_08.19,Intersección con Carril de la Chupa,Avenida de Sor Teresa Prat,36.695284876394,-4.443002119679095,municipal,si
ITS-SEM-18980,semaforo,SEMAFOROACUSTICO_03.07,Intersección con c/ Jericó,Paseo de Sancha,36.72154534642968,-4.402290880697779,municipal,si
ITS-SEM-19109,semaforo,SEMAFOROACUSTICO_02.08,Intersección c/ Arquitecto Eduardo Esteve,Carril de la Virgen Milagrosa,36.719693037626705,-4.363263000016746,municipal,si
ITS-SEM-19265,semaforo,SEMAFOROACUSTICO_11.34,Cmno. San Rafael - C/ Félix García Palacios,Camino de San Rafael,36.70483503760758,-4.453318000019036,municipal,si
ITS-SEM-19158,semaforo,SEMAFOROACUSTICO_08.13,Intersección con Cl. Júcar,Calle Realenga de San Luis,36.69524603759538,-4.447846000018849,municipal,si
ITS-SEM-19352,semaforo,SEMAFOROACUSTICO_15.31,Frente al Colegio Luis Buñuel,Avenida de Lope de Vega,36.728741037637995,-4.465571000019458,municipal,si
ITS-SEM-19329,semaforo,SEMAFOROACUSTICO_15.01,Av. Lope de Vega - C/ Tamayo y Baus,Avenida de Lope de Vega,36.729696037639194,-4.466847000019495,municipal,si
ITS-SEM-19281,semaforo,SEMAFOROACUSTICO_12.22,Cruce con Cmno. de Suarez,Avenida de Valle-inclán,36.72887792763823,-4.4451859300188765,municipal,si
ITS-SEM-19331,semaforo,SEMAFOROACUSTICO_15.03,Intersección con Av. Atabal,Avenida de Lope de Vega,36.731273037641195,-4.469342000019582,municipal,si
ITS-SEM-19167,semaforo,SEMAFOROACUSTICO_08.22,Intersección con c/ Vicente Aleixandre,Avenida de Sor Teresa Prat,36.69853929643587,-4.4407121837325745,municipal,si
ITS-SEM-19168,semaforo,SEMAFOROACUSTICO_08.23,Intersección con c/ Manuel Altolaguirre,Avenida de Sor Teresa Prat,36.69633869343968,-4.442285299319845,municipal,si
