id,nombre,descripcion,direccion,latitud,longitud,fecha_inicio,hora_inicio,fecha_fin,hora_fin,tipo_intervencion,tipo_afectacion,titularidad,impacto_pmr,notas
AFEC-0236,Intervención Calle Pilar Lorengar,Ocupación menor por carga y descarga de materiales,Calle Pilar Lorengar,36.6819179879212,-4.450023071612783,2026-03-23,09:00,2026-03-24,13:00,obra,otro,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0237,Intervención Calle Marruecos,"Corte de tráfico en c/ Marruecos, en el tramo comprendido entre c/ San Juan Bosco y c/ Montserrat, para realizar obra de saneamiento de EMASA.",Calle Marruecos,36.73202527986692,-4.4214163028306315,2026-02-25,08:00,2026-04-27,20:00,obra,ocupacion_calzada,municipal,no,EMASA.
AFEC-0238,Intervención Calle Pacífico,"Ocupación de carril de circulación y estacionamiento en el vial de servicio de c/ Pacífico, a la altura del nº 98-100, para realizar operaciones de izado.",Calle Pacífico,36.684880075129634,-4.446554017344751,2026-01-20,09:00,2026-06-16,19:00,otro,otro,municipal,no,GRUAS RAIMUNDO SL
AFEC-0239,Intervención Plaza de los Viñeros,Accesos puntuales a Plaza de los Viñeros para operaciones auxiliares de obra.,Plaza de los Viñeros,36.723398009538506,-4.424289858903894,2026-04-24,07:30,2027-10-25,13:30,obra,corte_trafico,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0240,Intervención Calle Platero Diego de Baena,"Ocupación menor por otros trabajos análogos, acopio de materiales de construcción",Calle Platero Diego de Baena,36.73244963864183,-4.452077009873691,2026-08-24,00:00,2026-12-18,00:00,obra,otro,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0241,Intervención Calle Mitjana,"Ocupación de estacionamiento y parte de carril de circulación en c/ Mitjana n.º 6-8, para realizar operaciones auxiliares de obra (hormigonado y carga y descarga)",Calle Mitjana,36.7291498728586,-4.414089988271648,2026-06-06,08:00,2027-07-07,18:00,obra,ocupacion_calzada,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0242,Intervención Calle Bolivia,"Prohibición de estacionamiento en C/ Bolivia nº 106, para facilitar el acceso a obra (Renovación).",Calle Bolivia,36.72150838136871,-4.376366080017918,2026-04-25,08:00,2026-04-25,20:00,obra,corte_trafico,municipal,no,CONSTRUCCIONES JOSE BRAVO SL
AFEC-0243,Intervención Calle Carretería,"Accesos puntuales a c/ Carretería, para realizar operaciones auxiliares de obra de rehabilitación del colector de calle Carretería (carga y descarga). Ampliación temporal de autorización.",Calle Carretería,36.72268938513868,-4.4243649406255425,2026-12-04,07:00,2026-12-11,19:00,obra,ocupacion_calzada,municipal,no,"Apimosa, S.L."
AFEC-0244,Intervención Calle Luis de Milán,"Corte de tráfico en c/ Luis de Milán, en el tramo comprendido entre c/ Julio Gómez y c/ Leopardi, para realizar operaciones de hormigonado.",Calle Luis de Milán,36.71884249228904,-4.353305440568892,2026-07-24,08:00,2026-12-24,22:00,obra,corte_trafico,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0245,Intervención Calle Juan de Herrera,"Afectaciones de tráfico en c/ Juan de Herrera, para realizar operaciones de carga y descarga y hormigonado de obra, a la altura del nº28.",Calle Juan de Herrera,36.725386010704625,-4.427998721091996,2026-05-23,08:00,2026-08-22,18:00,obra,corte_trafico,municipal,no,OBRAS Y REFORMAS BRACO SL
AFEC-0246,Intervención Calle Molino Hundido,"Afectaciones al tráfico en c/Molino Hundido, c/Señora y c/Colombia, para realizar operaciones auxiliares de obra",Calle Molino Hundido,36.724462290011104,-4.3669706421286465,2026-05-23,09:30,2026-11-01,19:00,obra,otro,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0247,Intervención Calle Carretería,"Accesos puntuales a c/ Carretería, nº 9 para realizar operaciones auxiliares de obra. Carga y descarga y hormigonados.",Calle Carretería,36.722070192502436,-4.424795818645754,2026-11-25,08:00,2027-12-26,16:00,obra,ocupacion_calzada,municipal,no,HILMAN PROYECTOS Y GESTION SL
AFEC-0248,Intervención Avenida de las Caballerizas,Ocupación menor para Hormigonado,Avenida de las Caballerizas,36.73398607690959,-4.3952716337351445,2026-07-24,08:00,2026-07-25,18:00,obra,ocupacion_calzada,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0249,Intervención Calle Batihoja,"Corte de tráfico en C/ Batihoja, a la altura del nº 9, para realizar operaciones auxiliares de obra (hormigonado y carga y descarga).",Calle Batihoja,36.735406633525926,-4.40845720647282,2026-10-02,09:30,2027-02-20,18:00,obra,corte_trafico,municipal,no,CIMENTACIONES Y ESTRUCTURAS GARCIA PINAZO SL
AFEC-0250,Intervención Calle Especería,"Acceso a la Zona restringida a la circulación de Especial Protección de Centro Histórico. Supuesto no ordinario de acceso puntual por carga y descarga de cristales para local comercial ubicado en C/ San Juan nº 2, con ocupación en C/ Especería nº 26.",Calle Especería,36.72092994172885,-4.423611525573568,2026-01-15,08:00,2026-04-16,15:00,otro,ocupacion_calzada,municipal,no,"LUMINOSOS MERA, S.L."
AFEC-0251,Intervención Calle Jordán Marbella,"Corte de tráfico en c/ Jordán Marbella en el tramo comprendido entre c/ Río Gevona y c/ Rafael Salinas, para realizar operaciones de carga y descarga.",Calle Jordán Marbella,36.70760585884232,-4.436613135778108,2026-05-14,09:30,2027-05-15,18:00,obra,ocupacion_calzada,municipal,no,BILBA CONSTRUCCION E INFRAESTRUCTURAS SL
AFEC-0252,Intervención Calle Moreno Monroy,"Accesos puntuales a calle Moreno Monroy con ocupación en Plaza de la Constitución, para realizar operaciones auxiliares de obra (carga y descarga)",Calle Moreno Monroy,36.72044061656536,-4.421281927622736,2026-10-25,07:00,2027-04-11,11:00,obra,ocupacion_calzada,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0253,Intervención Calle Rodríguez Rubí,"Acceso a la Zona restringida a la circulación de Especial Protección de Centro Histórico. Supuesto no ordinario de acceso puntual por transporte de mobiliario y enseres en calle Rodríguez Rubí, nº2, con ocupación en Plaza de la Constitución.",Calle Rodríguez Rubí,36.72144230198067,-4.422143057756836,2026-01-20,07:00,2026-01-20,10:00,otro,ocupacion_calzada,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0254,Intervención Calle Rodríguez Rubí,"Acceso a la Zona restringida a la circulación de Especial Protección de Centro Histórico. Supuesto no ordinario de acceso puntual por transporte de mobiliario y enseres en calle Rodríguez Rubí, nº 2, con ocupación en Plaza de la Constitución.",Calle Rodríguez Rubí,36.72144230198067,-4.422143057756836,2026-11-02,07:00,2026-11-02,10:00,otro,ocupacion_calzada,municipal,no,Particular.
AFEC-0255,Intervención Calle Especería,Acceso a la Zona restringida a la circulación de Especial Protección de Centro Histórico. Supuesto no ordinario de acceso puntual por mudanza en calle Especería nº 3.,Calle Especería,36.72086839474367,-4.4228139004369345,2026-06-26,07:00,2026-09-24,11:30,otro,ocupacion_calzada,municipal,no,UNION ANDALUZA SERVICIOS DE MUDANZAS S.L.
AFEC-0256,Intervención Calle Nicasio Calle,"Accesos puntuales a calle Nicasio nº1, para realizar operaciones auxiliares de obra ( carga y descarga).",Calle Nicasio Calle,36.72077759273372,-4.421560825124583,2026-08-12,07:30,2028-04-10,09:00,obra,corte_trafico,municipal,no,"Fonclisol Instalaciones, SL"
AFEC-0257,Intervención Calle Álamos,"Accesos puntuales a el Alamos, nº 25 para realizar operaciones auxiliares de obra (carga y descarga cuba de obra)",Calle Álamos,36.7237040262596,-4.419372148939652,2026-09-19,07:30,2026-12-27,11:30,obra,ocupacion_calzada,municipal,no,"Álamos 27, S.L."
AFEC-0258,Intervención Calle Cerrajeros,Otros trabajos análogos distintos a obras: Vaciado de tienda.,Calle Cerrajeros,36.70630394208002,-4.447815225767092,2026-07-17,12:00,2027-07-18,20:00,obra,otro,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0259,Intervención Calle López Blanco,"Corte de tráfico en c/ López Blanco, en el tramo comprendido entre Camino Suárez y c/ Martínez de la Rosa, para realizar obras de saneamiento de EMASA.",Calle López Blanco,36.72679051253353,-4.437712841281588,2026-04-08,08:00,2026-04-08,20:00,obra,corte_trafico,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0260,Intervención Calle Lara Castañeda,"Ocupación de calzada y corte de tráfico en C/ Lara Castañeda el el tramo comprendido entre C/ Ruiseñores y C/ Cristo de los Milagros, para realizar obras de saneamiento FASE 1 Y FASE2",Calle Lara Castañeda,36.733153865064416,-4.483603704198879,2026-01-23,08:00,2026-09-25,20:00,obra,ocupacion_calzada,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0261,Intervención Calle Comedias,"Accesos puntuales a c/ Comedias, nº 16 para realizar operaciones auxiliares de obra (carga y descarga)",Calle Comedias,36.72283282616909,-4.421509774713627,2026-08-12,07:00,2026-11-12,11:00,obra,ocupacion_calzada,municipal,no,"7791 Aseycon, S.L."
AFEC-0262,Intervención Calle Álamos,"Accesos puntuales a c/ álamos, nº 18 para realizar operaciones auxiliares de obra.",Calle Álamos,36.72373127104784,-4.419539652045979,2026-09-24,07:30,2028-02-22,11:00,obra,otro,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0263,Intervención Calle Juan René,"Corte de tráfico y ocupación de estacionamiento en c/ Juan René nº 2-4, para realizar operaciones auxiliares de obra (carga y descarga de materiales) – Ampliación de plazo.",Calle Juan René,36.698125137868075,-4.446663965025259,2026-12-18,08:00,2026-12-19,14:00,obra,corte_trafico,municipal,no,GECONARIO SOCIEDAD DE RESPONSABILIDAD LIMITADA
AFEC-0264,Intervención Calle Ardilla,"Cortes de tráfico en c/ Ardilla, para realizar operaciones auxiliares de obra (carga y descarga de materiales y hormigonado)",Calle Ardilla,36.7084389370303,-4.453788286840462,2026-04-11,08:00,2027-10-09,14:00,obra,corte_trafico,municipal,no,Particular.
AFEC-0265,Intervención Calle Palo Mayor,"Corte de tráfico en C/ Palo Mayor en el tramo comprendido entre C/ Sondalezas y C/ Doctor Ruiz Jiménez, para realizar operaciones de izado de material. (7ªAmpliación de plazo).",Calle Palo Mayor,36.72271671126787,-4.441297409630232,2026-08-09,08:00,2028-02-07,20:00,obra,corte_trafico,municipal,no,"Eiffage Energía, S.L.U."
AFEC-0266,Intervención Plaza de los Mártires Ciriaco y Paula,"Accesos puntuales a Plaza de los Mártires, nº1 para realizar operaciones auxiliares de obra.",Plaza de los Mártires Ciriaco y Paula,36.72235779091336,-4.422354833168807,2026-12-07,07:00,2027-05-18,11:00,obra,ocupacion_calzada,municipal,no,RECA AVEIG INGENIERIA Y CONSTRUCCION SL
AFEC-0267,Intervención Calle Álamos,"Accesos puntuales a c/ Álamos, nº3 para realizar operaciones auxiliares de obra y calle Mariblanca, nº5 para cuba de obra.",Calle Álamos,36.72418671405194,-4.4202676866464925,2026-11-16,07:00,2027-02-15,10:00,obra,ocupacion_calzada,municipal,no,"2024 GESPROCON, SL"
AFEC-0268,Intervención Calle Abogado Federico Orellana Toledano,"Ocupación de calzada en C/Abogado Federico Orellana Toledano y Av. Sor Teresa Prat, para realizar obras de separación de redes (EMASA)",Calle Abogado Federico Orellana Toledano,36.70215148015692,-4.43924222358577,2026-12-06,08:00,2028-08-04,20:00,obra,corte_trafico,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0269,Intervención Calle García Briz,"Accesos puntuales a c/García Briz, nº3 para realizar operaciones auxiliares de obra. Ampliación temporal.",Calle García Briz,36.721041499574355,-4.424920690759094,2026-06-03,08:00,2026-09-02,11:00,obra,ocupacion_calzada,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0270,Intervención Pasaje Venegas,"Ocupaciones de vía pública en Pasaje Venegas n.º 4-6, para realizar operaciones auxiliares de obra.",Pasaje Venegas,36.72796792601206,-4.438946176333269,2026-06-08,08:00,2027-06-08,20:00,obra,ocupacion_calzada,municipal,no,"COMEJI, S.A."
AFEC-0271,Intervención Plazuela Virgen de las Penas,"Accesos puntuales a plazuela Virgen de las Penas para realizar operaciones auxiliares de obra situada en calle Coronado, 4 ( carga y descarga ). Ampliación de plazo.",Plazuela Virgen de las Penas,36.722244886236574,-4.424071551270309,2026-07-29,07:00,2028-01-26,13:00,obra,ocupacion_calzada,municipal,no,"Skynyx lnvestments, S.L. r/p Gesic Unimann, S.L."
AFEC-0272,Intervención Plazuela Virgen de las Penas,"Accesos puntuales a plazuela Virgen de las Penas para realizar operaciones auxiliares de obra en calle Coronado, 4 (carga y descarga). Ampliación de plazo CENTHIST-2025/3057. Autorización 166848 de 12 de marzo de 2026.",Plazuela Virgen de las Penas,36.722285480252545,-4.4241582718674355,2026-07-26,07:00,2026-10-18,13:00,obra,ocupacion_calzada,municipal,no,"Skynyx Investments, S.L."
AFEC-0273,Intervención Plazuela Virgen de las Penas,"Accesos puntuales a Plazuela Virgen de las Penas para realizar operaciones auxiliares de obra de c/ Pozos Dulces, nº 21 y 25 (HORMIGONADOS).",Plazuela Virgen de las Penas,36.722285480252545,-4.4241582718674355,2026-06-01,07:30,2026-08-01,16:00,obra,ocupacion_calzada,municipal,no,"Murari Obras y Proyectos, S.L."
AFEC-0274,Intervención Calle Santa Gema,"Corte de tráfico en C/ Santa Gema, a la altura del n.º 11, para los trabajos de carga y descarga de materiales de obra. (Ampliación)",Calle Santa Gema,36.72842817355428,-4.371315154069189,2026-03-07,10:00,2026-03-07,12:00,obra,corte_trafico,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0275,Intervención Calle Petronio,Ocupación menor por hormigonado,Calle Petronio,36.74612751318217,-4.479808632534296,2026-08-04,08:00,2027-01-04,19:00,obra,otro,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
AFEC-0276,Intervención Calle Juan Valera,"Ocupación de vía pública en c/Juan Valera, nº 67 para operaciones de micro pilotaje.",Calle Juan Valera,36.72396657559752,-4.3774307514290225,2026-07-14,08:00,2028-01-11,18:00,obra,corte_trafico,municipal,no,Basado en dato abierto de cortes de tráfico de Málaga (oversampling de fechas).
